"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.medicalHistory.epidemiologicalHistory.infectiousContacts.infectiousAgent","EHDSHospitalDischargeReportBody.patientHistory.medicalHistory.epidemiologicalHistory.infectiousContacts.infectiousAgent","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Infectious agent","Information about a suspected infectious agent or agents the person was exposed to.","","","","","","","","","",,"preferred","ICD-10*, SNOMED CT","","",,,,"EHDSHospitalDischargeReportBody.patientHistory.medicalHistory.epidemiologicalHistory.infectiousContacts.infectiousAgent",0,*,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.medicalHistory.epidemiologicalHistory.infectiousContacts.proximity[x]","EHDSHospitalDischargeReportBody.patientHistory.medicalHistory.epidemiologicalHistory.infectiousContacts.proximity[x]","","","",0,1,"","","","CodeableConcept {[]} {[]}
Quantity {[]} {[]}","Proximity to the source/carrier of the infectious agent during exposure. Proximity could be expressed by text, code (direct, indirect) or value specifying distance from the InfectiousAgentCarrier.","Proximity to the source/carrier of the infectious agent during exposure. Proximity could be expressed by text, code (direct, indirect) or value specifying distance from the InfectiousAgentCarrier.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.medicalHistory.epidemiologicalHistory.infectiousContacts.proximity[x]",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.medicalHistory.epidemiologicalHistory.infectiousContacts.country","EHDSHospitalDischargeReportBody.patientHistory.medicalHistory.epidemiologicalHistory.infectiousContacts.country","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Country in which the person was potentially exposed to an infectious agent.","Country in which the person was potentially exposed to an infectious agent.","","","","","","","","","",,"preferred","ISO 3166-1 alpha-2","","",,,,"EHDSHospitalDischargeReportBody.patientHistory.medicalHistory.epidemiologicalHistory.infectiousContacts.country",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.medicalHistory.epidemiologicalHistory.infectiousContacts.additionalInformation","EHDSHospitalDischargeReportBody.patientHistory.medicalHistory.epidemiologicalHistory.infectiousContacts.additionalInformation","","","",0,1,"","","","string {[]} {[]}
","A textual note with additional information about infectious contact.","A textual note with additional information about infectious contact.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.medicalHistory.epidemiologicalHistory.infectiousContacts.additionalInformation",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.medicalHistory.epidemiologicalHistory.travelHistory","EHDSHospitalDischargeReportBody.patientHistory.medicalHistory.epidemiologicalHistory.travelHistory","","","",0,*,"","","","Base {[]} {[]}
","Travel history reported by the patient. Multiple records could be provided.","Travel history reported by the patient. Multiple records could be provided.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.medicalHistory.epidemiologicalHistory.travelHistory",0,*,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.medicalHistory.epidemiologicalHistory.travelHistory.timePeriod","EHDSHospitalDischargeReportBody.patientHistory.medicalHistory.epidemiologicalHistory.travelHistory.timePeriod","","","",0,1,"","","","dateTime {[]} {[]}
","Start and end date or end date and duration of stay in a country. Partial dates are allowed.","Start and end date or end date and duration of stay in a country. Partial dates are allowed.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.medicalHistory.epidemiologicalHistory.travelHistory.timePeriod",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.medicalHistory.epidemiologicalHistory.travelHistory.countryVisited","EHDSHospitalDischargeReportBody.patientHistory.medicalHistory.epidemiologicalHistory.travelHistory.countryVisited","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Country visited by the patient.","Country visited by the patient.","","","","","","","","","",,"preferred","ISO 3166-1 alpha-2","","",,,,"EHDSHospitalDischargeReportBody.patientHistory.medicalHistory.epidemiologicalHistory.travelHistory.countryVisited",1,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.medicalHistory.epidemiologicalHistory.travelHistory.comment","EHDSHospitalDischargeReportBody.patientHistory.medicalHistory.epidemiologicalHistory.travelHistory.comment","","","",0,1,"","","","string {[]} {[]}
","Relevant notes on the travel stay.","Relevant notes on the travel stay.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.medicalHistory.epidemiologicalHistory.travelHistory.comment",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.familyHistorySection","EHDSHospitalDischargeReportBody.patientHistory.familyHistorySection","","","",0,1,"","","","Base {[]} {[]}
","Family history section","Relevant family history section.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.familyHistorySection",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.familyHistorySection.subsectionNarrative","EHDSHospitalDischargeReportBody.patientHistory.familyHistorySection.subsectionNarrative","","","",0,1,"","","","string {[]} {[]}
","Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided.","Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.familyHistorySection.subsectionNarrative",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.familyHistorySection.familyHistory","EHDSHospitalDischargeReportBody.patientHistory.familyHistorySection.familyHistory","","","",0,*,"","","","https://www.xt-ehr.eu/specifications/fhir/StructureDefinition/EHDSFamilyMemberHistory {[]} {[]}
","Family history","Information about serious illnesses in close blood relatives with known or suspected genetic potential or with possible impact on patient care.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.familyHistorySection.familyHistory",0,*,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth","","","",0,1,"","","","Base {[]} {[]}
","Social determinants of health","Information about social determinants of health.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.subsectionNarrative","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.subsectionNarrative","","","",0,1,"","","","string {[]} {[]}
","Sub-section narrative","Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.subsectionNarrative",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.participationInSociety","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.participationInSociety","","","",0,1,"","","","Base {[]} {[]}
","Participation in society","Participation in society details.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.participationInSociety",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.participationInSociety.workSituation","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.participationInSociety.workSituation","","","",0,1,"","","","string {[]} {[]}
","Work situation","Work Situation describes the extent to which and in what way the patient participates in the workforce. Work is meant in the broadest sense of the word: activities that contribute to the person themselves, their environment or society. This includes both paid and unpaid work.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.participationInSociety.workSituation",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.participationInSociety.hobby","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.participationInSociety.hobby","","","",0,1,"","","","string {[]} {[]}
","An activity the patient enjoys doing in their free time.","An activity the patient enjoys doing in their free time.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.participationInSociety.hobby",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.participationInSociety.socialNetwork","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.participationInSociety.socialNetwork","","","",0,1,"","","","string {[]} {[]}
","Social network","A description of the patient’s social network, such as family, neighbours and friends.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.participationInSociety.socialNetwork",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.educationSection","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.educationSection","","","",0,1,"","","","Base {[]} {[]}
","Education section","Information about patient education level.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.educationSection",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.educationSection.educationLevel","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.educationSection.educationLevel","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Education level","Indication of the highest level of education achieved.","","","","","","","","","",,"preferred","hl7:v3.EducationLevel","","",,,,"EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.educationSection.educationLevel",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.educationSection.comment","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.educationSection.comment","","","",0,1,"","","","string {[]} {[]}
","If deemed relevant, a specification of the degree program can be provided by means of an explanation (e.g.: patient is in medical school).","If deemed relevant, a specification of the degree program can be provided by means of an explanation (e.g.: patient is in medical school).","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.educationSection.comment",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.livingSituation","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.livingSituation","","","",0,1,"","","","Base {[]} {[]}
","Living situation - household type and other related living situation information.","Living situation - household type and other related living situation information.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.livingSituation",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.livingSituation.houseType","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.livingSituation.houseType","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Type of home the patient lives in.","Type of home the patient lives in.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.livingSituation.houseType",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.livingSituation.homeAdaption","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.livingSituation.homeAdaption","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Home adaptions present in the home that have been made in the context of the illness or disability to make the functioning of the patient safer and more comfortable and to enable independent living. Multiple data elements could be provided.","Home adaptions present in the home that have been made in the context of the illness or disability to make the functioning of the patient safer and more comfortable and to enable independent living. Multiple data elements could be provided.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.livingSituation.homeAdaption",0,*,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.livingSituation.livingConditions","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.livingSituation.livingConditions","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Living conditions that affect the accessibility of the home or the stay in the home.","Living conditions that affect the accessibility of the home or the stay in the home.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.livingSituation.livingConditions",0,*,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation","","","",0,1,"","","","Base {[]} {[]}
","Family situation","Family situation","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.comment","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.comment","","","",0,1,"","","","string {[]} {[]}
","Comment on the family situation.","Comment on the family situation.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.comment",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.familyComposition","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.familyComposition","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Family composition","The family composition describes the patient’s home situation and the form of cohabitation. A family can consist of one or more people.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.familyComposition",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.maritalStatus","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.maritalStatus","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Person’s marital status according to the terms and definition in the national civil code.","Person’s marital status according to the terms and definition in the national civil code.","","","","","","","","","",,"preferred","hl7:marital-status","","",,,,"EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.maritalStatus",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.numberOfChildren","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.numberOfChildren","","","",0,1,"","","","Quantity {[]} {[]}
","Number of children","The number of children the patient has. Children in the context of this information model include step children, foster children, biological and adopted children.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.numberOfChildren",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.numberOfChildrenAtHome","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.numberOfChildrenAtHome","","","",0,1,"","","","Quantity {[]} {[]}
","Number of children living at home with the patient.","Number of children living at home with the patient.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.numberOfChildrenAtHome",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails","","","",0,*,"","","","Base {[]} {[]}
","Child details (age, co-living status and comment).","Child details (age, co-living status and comment).","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails",0,*,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails.livingAtHome","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails.livingAtHome","","","",0,1,"","","","boolean {[]} {[]}
","Living at home. An indication stating whether the child lives at home.","Living at home. An indication stating whether the child lives at home.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails.livingAtHome",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails.dateOfBirth","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails.dateOfBirth","","","",0,1,"","","","date {[]} {[]}
","Child’s date of birth.","Child’s date of birth.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails.dateOfBirth",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails.comment","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails.comment","","","",0,1,"","","","string {[]} {[]}
","A comment on the child's family situation.","A comment on the child's family situation.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails.comment",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.careResponsibility","EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.careResponsibility","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Care responsibility. The activities the patient carries out to care for a dependent family member.","Care responsibility. The activities the patient carries out to care for a dependent family member.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSHospitalDischargeReportBody.patientHistory.socialDeterminantsOfHealth.familySituation.careResponsibility",0,*,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances","","","",0,1,"","","","Base {[]} {[]}
","Use of substances","Information about use and/or abuse of specific substances.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.subsectionNarrative","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.subsectionNarrative","","","",0,1,"","","","string {[]} {[]}
","Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided.","Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.subsectionNarrative",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.alcoholUse","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.alcoholUse","","","",0,*,"","","","Base {[]} {[]}
","Alcohol consumption by the patient. Multiple records on alcohol use could be provided.","Alcohol consumption by the patient. Multiple records on alcohol use could be provided.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.alcoholUse",0,*,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.alcoholUse.status","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.alcoholUse.status","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Status of the patient’s alcohol use.","Status of the patient’s alcohol use.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.alcoholUse.status",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.alcoholUse.periodAndQuantity","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.alcoholUse.periodAndQuantity","","","",0,1,"","","","Base {[]} {[]}
","Period of use and amount observation (The extent of the patient’s alcohol use in units of alcohol per time period.)","Period of use and amount observation (The extent of the patient’s alcohol use in units of alcohol per time period.)","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.alcoholUse.periodAndQuantity",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.alcoholUse.periodAndQuantity.period","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.alcoholUse.periodAndQuantity.period","","","",0,1,"","","","Period {[]} {[]}
","Time period of alcohol use.","Time period of alcohol use.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.alcoholUse.periodAndQuantity.period",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.alcoholUse.periodAndQuantity.quantity","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.alcoholUse.periodAndQuantity.quantity","","","",1,1,"","","","Quantity {[]} {[]}
","Quantity (volume per time unit).","Quantity (volume per time unit).","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.alcoholUse.periodAndQuantity.quantity",1,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.alcoholUse.comment","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.alcoholUse.comment","","","",0,1,"","","","string {[]} {[]}
","Textual comment.","Textual comment.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.alcoholUse.comment",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.tobaccoUse","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.tobaccoUse","","","",0,*,"","","","Base {[]} {[]}
","Tobacco use","Represent smoking or tobacco habits. Multiple records on tobacco use could be provided.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.tobaccoUse",0,*,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.tobaccoUse.status","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.tobaccoUse.status","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Status of the patient’s tobacco use.","Status of the patient’s tobacco use.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.tobaccoUse.status",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.tobaccoUse.periodAndQuantity","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.tobaccoUse.periodAndQuantity","","","",0,1,"","","","Base {[]} {[]}
","Period of use and amount (The extent of the patient’s tobacco use in units per time period.)","Period of use and amount (The extent of the patient’s tobacco use in units per time period.)","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.tobaccoUse.periodAndQuantity",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.tobaccoUse.periodAndQuantity.period","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.tobaccoUse.periodAndQuantity.period","","","",0,1,"","","","Period {[]} {[]}
","Time period of tobacco usage.","Time period of tobacco usage.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.tobaccoUse.periodAndQuantity.period",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.tobaccoUse.periodAndQuantity.quantity","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.tobaccoUse.periodAndQuantity.quantity","","","",1,1,"","","","Quantity {[]} {[]}
","The number of cigarettes, cigars or grams of rolling tobacco consumed per day, week, month or year.","The number of cigarettes, cigars or grams of rolling tobacco consumed per day, week, month or year.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.tobaccoUse.periodAndQuantity.quantity",1,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.tobaccoUse.comment","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.tobaccoUse.comment","","","",0,1,"","","","string {[]} {[]}
","Textual comment.","Textual comment.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.tobaccoUse.comment",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.drugConsumption","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.drugConsumption","","","",0,*,"","","","Base {[]} {[]}
","Consumption of drugs and other substances (in terms of abuse).","Consumption of drugs and other substances (in terms of abuse).","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.drugConsumption",0,*,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.drugConsumption.status","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.drugConsumption.status","","","",0,1,"","","","CodeableConcept {[]} {[]}
","The status of the patient’s drug consumption.","The status of the patient’s drug consumption.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.drugConsumption.status",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.drugConsumption.periodAndQuantity","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.drugConsumption.periodAndQuantity","","","",0,1,"","","","Base {[]} {[]}
","Period of use and amount (The extent of the patient’s drug use in units per time period.)","Period of use and amount (The extent of the patient’s drug use in units per time period.)","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.drugConsumption.periodAndQuantity",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.drugConsumption.periodAndQuantity.period","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.drugConsumption.periodAndQuantity.period","","","",0,1,"","","","Period {[]} {[]}
","Time period of drug use.","Time period of drug use.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.drugConsumption.periodAndQuantity.period",0,1,"",""
"EHDSHospitalDischargeReportBody","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.drugConsumption.periodAndQuantity.quantity","EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.drugConsumption.periodAndQuantity.quantity","","","",1,1,"","","","Quantity {[]} {[]}
","The number of units (pills, joints, shots etc.) per day, week, month, or year; or the frequency of use.","The number of units (pills, joints, shots etc.) per day, week, month, or year; or the frequency of use.","","","","","","","","","",,,,,"",,,,"EHDSHospitalDischargeReportBody.patientHistory.useOfSubstances.drugConsumption.periodAndQuantity.quantity",1,1,"",""
