"Profile","Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"EHDSDischargeReport","EHDSDischargeReport.body.admissionEvaluation.objectiveFindings.performer","EHDSDischargeReport.body.admissionEvaluation.objectiveFindings.performer","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSHealthProfessional {[]} {[]}
","Health professional(s) responsible for the admission evaluation examination.","Health professional(s) responsible for the admission evaluation examination.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.admissionEvaluation.objectiveFindings.performer",0,*,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.admissionEvaluation.objectiveFindings.anthropometricObservations","EHDSDischargeReport.body.admissionEvaluation.objectiveFindings.anthropometricObservations","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSObservation {[]} {[]}
","Anthropometric observations, such as body weight and height of the patient, BMI, circumference of head, waist, hip, limbs and skin fold thickness.","Anthropometric observations, such as body weight and height of the patient, BMI, circumference of head, waist, hip, limbs and skin fold thickness.","","eHN Guideline HDR (v1.1): A.2.4.1.2","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.admissionEvaluation.objectiveFindings.anthropometricObservations",0,*,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.admissionEvaluation.objectiveFindings.vitalSigns","EHDSDischargeReport.body.admissionEvaluation.objectiveFindings.vitalSigns","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSObservation {[]} {[]}
","Vital signs observations. Mandatory: pulse rate, respiratory rate, systolic and diastolic blood pressure with site information; optional: 02 saturation","Vital signs observations. Mandatory: pulse rate, respiratory rate, systolic and diastolic blood pressure with site information; optional: 02 saturation","","eHN Guideline HDR (v1.1): A.2.4.1.3","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.admissionEvaluation.objectiveFindings.vitalSigns",0,*,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.admissionEvaluation.objectiveFindings.physicalExamination","EHDSDischargeReport.body.admissionEvaluation.objectiveFindings.physicalExamination","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSObservation {[]} {[]}
","Physical examination","Physical examination is the process of evaluating objective anatomical findings. It is typically the first diagnostic measure performed after taking the patient's history, which allows an initial assessment of symptoms and is useful for determining the differential diagnoses and further steps. Physical examination can be performed through observation, palpation, percussion, and auscultation.","","eHN Guideline HDR (v1.1): A.2.4.1.4","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.admissionEvaluation.objectiveFindings.physicalExamination",0,*,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.admissionEvaluation.functionalStatus","EHDSDischargeReport.body.admissionEvaluation.functionalStatus","","","",0,1,"","","","Base {[]} {[]}
","Section: Functional status","Functional status can be assessed in several different ways, usually with a focus on the person’s abilities to perform basic activities of daily living (ADL), which include basic self-care such as bathing, feeding, and toileting and instrumental activities of daily living (IADL), which includes activities such as cooking, shopping, and managing one’s own affairs.For details see: https://paciowg.github.io/functional-status-ig/","","eHN Guideline HDR (v1.1): A.2.4.2","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.admissionEvaluation.functionalStatus",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.admissionEvaluation.functionalStatus.narrative","EHDSDischargeReport.body.admissionEvaluation.functionalStatus.narrative","","","",0,1,"","","","string {[]} {[]}
","Narrative, potentially formatted, content of the section","Narrative, potentially formatted, content of the section","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.admissionEvaluation.functionalStatus.narrative",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.admissionEvaluation.functionalStatus.functionalStatusAssessment","EHDSDischargeReport.body.admissionEvaluation.functionalStatus.functionalStatusAssessment","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSFunctionalStatus {[]} {[]}
","An individual's ability to perform normal daily activities required to meet basic needs, fulfil usual roles and maintain health and well-being","An individual's ability to perform normal daily activities required to meet basic needs, fulfil usual roles and maintain health and well-being","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.admissionEvaluation.functionalStatus.functionalStatusAssessment",0,*,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory","EHDSDischargeReport.body.patientHistory","","","",0,1,"","","","Base {[]} {[]}
","Section: Patient health history (anamnesis).","Section: Patient health history (anamnesis).","","eHN Guideline HDR (v1.1): A.2.5","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.narrative","EHDSDischargeReport.body.patientHistory.narrative","","","",0,1,"","","","string {[]} {[]}
","Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided.","Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.narrative",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.medicalHistory","EHDSDischargeReport.body.patientHistory.medicalHistory","","","",1,1,"","","","Base {[]} {[]}
","Medical history subsection.","Medical history subsection.","","eHN Guideline HDR (v1.1): A.2.5.1","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.medicalHistory",1,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.medicalHistory.narrative","EHDSDischargeReport.body.patientHistory.medicalHistory.narrative","","","",0,1,"","","","string {[]} {[]}
","Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided.","Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.medicalHistory.narrative",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.medicalHistory.pastProblems","EHDSDischargeReport.body.patientHistory.medicalHistory.pastProblems","","","",1,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSCondition {[]} {[]}
","Past problems","A list of conditions of a patient that the patient suffered in the past or still suffers. Unlike diagnostic summary, medical history is not only a list of problems, but could contain broader description of the condition and its progress, details about treatment including medication and patient response to treatment. Past problem section (unlike the same section of the patient summary) should include only conditions that are important for continuity of care. This section, if provided, complements the diagnostic summary section of the discharge report.","","eHN Guideline HDR (v1.1): A.2.5.1.1","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.medicalHistory.pastProblems",1,*,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.medicalHistory.devicesAndImplants","EHDSDischargeReport.body.patientHistory.medicalHistory.devicesAndImplants","","","",1,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSDeviceUse {[]} {[]}
","Devices and Implants","Devices and implants in patient anamnesis. Negative statement must be explicitly stated.","","eHN Guideline HDR (v1.1): A.2.5.1.2","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.medicalHistory.devicesAndImplants",1,*,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.medicalHistory.historyOfProcedures","EHDSDischargeReport.body.patientHistory.medicalHistory.historyOfProcedures","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSProcedure {[]} {[]}
","History of procedures","Historical procedures performed on or for a patient, relevant for the current encounter.Examples include surgical procedures, diagnostic procedures, endoscopic procedures, biopsies, counselling, physiotherapy, personal support services, adult day care services, etc.","","eHN Guideline HDR (v1.1): A.2.5.1.3","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.medicalHistory.historyOfProcedures",0,*,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.medicalHistory.vaccination","EHDSDischargeReport.body.patientHistory.medicalHistory.vaccination","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSImmunisation {[]} {[]}
","Vaccination history of the patient.","Vaccination history of the patient.","","eHN Guideline HDR (v1.1): A.2.5.1.4","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.medicalHistory.vaccination",0,*,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.medicalHistory.epidemiologicalHistory","EHDSDischargeReport.body.patientHistory.medicalHistory.epidemiologicalHistory","","","",0,1,"","","","Base {[]} {[]}
","Epidemiological history","Travel history and infectious contacts","","eHN Guideline HDR (v1.1): A.2.5.1.5","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.medicalHistory.epidemiologicalHistory",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.medicalHistory.epidemiologicalHistory.infectiousContacts","EHDSDischargeReport.body.patientHistory.medicalHistory.epidemiologicalHistory.infectiousContacts","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSInfectiousContact {[]} {[]}
","Infectious contacts of the patient","Infectious contacts of the patient","","eHN Guideline HDR (v1.1): A.2.5.1.5.1","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.medicalHistory.epidemiologicalHistory.infectiousContacts",0,*,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.medicalHistory.epidemiologicalHistory.travelHistory","EHDSDischargeReport.body.patientHistory.medicalHistory.epidemiologicalHistory.travelHistory","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSTravelHistory {[]} {[]}
","Travel history reported by the patient. Multiple records could be provided.","Travel history reported by the patient. Multiple records could be provided.","","eHN Guideline HDR (v1.1): A.2.5.1.5.2","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.medicalHistory.epidemiologicalHistory.travelHistory",0,*,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.medicalHistory.pregnancyHistory","EHDSDischargeReport.body.patientHistory.medicalHistory.pregnancyHistory","","","",0,1,"","","","Base {[]} {[]}
","Section: Pregnancy history","To present the current health state of the patient with respect to pregnancy and to provide chronological and outcome information about past pregnancies.","","eHN Guideline PS (v3.4) A2.6, ISO IPS","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.medicalHistory.pregnancyHistory",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.medicalHistory.pregnancyHistory.currentPregnancyStatus","EHDSDischargeReport.body.patientHistory.medicalHistory.pregnancyHistory.currentPregnancyStatus","","","",0,1,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSCurrentPregnancy {[]} {[]}
","Current pregnancy status","Current state of the pregnancy at the date the observation was made, e.g. pregnant, not pregnant, unknown.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.medicalHistory.pregnancyHistory.currentPregnancyStatus",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.medicalHistory.pregnancyHistory.previousPregnanciesStatus","EHDSDischargeReport.body.patientHistory.medicalHistory.pregnancyHistory.previousPregnanciesStatus","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Overall status of previous pregnancies","Overall status of previous pregnancies, including 
    — Yes, previous pregnancies 
    — No, previous pregnancies 
    — Unknown","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.medicalHistory.pregnancyHistory.previousPregnanciesStatus",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.medicalHistory.pregnancyHistory.previousPregnancies","EHDSDischargeReport.body.patientHistory.medicalHistory.pregnancyHistory.previousPregnancies","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSPregnancyHistory {[]} {[]}
","History of previous pregnancies","Information about previous pregnancies, including outcomes and number of children/fetuses in each pregnancy.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.medicalHistory.pregnancyHistory.previousPregnancies",0,*,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.familyHistorySection","EHDSDischargeReport.body.patientHistory.familyHistorySection","","","",0,1,"","","","Base {[]} {[]}
","Family history section","Relevant family history section.","","eHN Guideline HDR (v1.1): A.2.5.2","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.familyHistorySection",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.familyHistorySection.narrative","EHDSDischargeReport.body.patientHistory.familyHistorySection.narrative","","","",0,1,"","","","string {[]} {[]}
","Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided.","Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.familyHistorySection.narrative",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.familyHistorySection.familyHistory","EHDSDischargeReport.body.patientHistory.familyHistorySection.familyHistory","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSFamilyMemberHistory {[]} {[]}
","Family history","Information about serious illnesses in close blood relatives with known or suspected genetic potential or with possible impact on patient care.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.familyHistorySection.familyHistory",0,*,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth","","","",0,1,"","","","Base {[]} {[]}
","Social determinants of health","Information about social determinants of health.","","eHN Guideline HDR (v1.1): A.2.5.3","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.narrative","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.narrative","","","",0,1,"","","","string {[]} {[]}
","Sub-section narrative","Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.narrative",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.participationInSociety","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.participationInSociety","","","",0,1,"","","","Base {[]} {[]}
","Participation in society","Participation in society details.","","eHN Guideline HDR (v1.1): A.2.5.3.1","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.participationInSociety",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.participationInSociety.workSituation","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.participationInSociety.workSituation","","","",0,1,"","","","string {[]} {[]}
","Work situation","Work Situation describes the extent to which and in what way the patient participates in the workforce. Work is meant in the broadest sense of the word: activities that contribute to the person themselves, their environment or society. This includes both paid and unpaid work.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.participationInSociety.workSituation",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.participationInSociety.hobby","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.participationInSociety.hobby","","","",0,1,"","","","string {[]} {[]}
","An activity the patient enjoys doing in their free time.","An activity the patient enjoys doing in their free time.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.participationInSociety.hobby",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.participationInSociety.socialNetwork","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.participationInSociety.socialNetwork","","","",0,1,"","","","string {[]} {[]}
","Social network","A description of the patient’s social network, such as family, neighbours and friends.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.participationInSociety.socialNetwork",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.educationSection","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.educationSection","","","",0,1,"","","","Base {[]} {[]}
","Education section","Information about patient education level.","","eHN Guideline HDR (v1.1): A.2.5.3.2","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.educationSection",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.educationSection.educationLevel","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.educationSection.educationLevel","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Education level","Indication of the highest level of education achieved.","","","","","","","","","",,"preferred","hl7:v3.EducationLevel","","",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.educationSection.educationLevel",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.educationSection.comment","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.educationSection.comment","","","",0,1,"","","","string {[]} {[]}
","If deemed relevant, a specification of the degree program can be provided by means of an explanation (e.g.: patient is in medical school).","If deemed relevant, a specification of the degree program can be provided by means of an explanation (e.g.: patient is in medical school).","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.educationSection.comment",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.livingSituation","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.livingSituation","","","",0,1,"","","","Base {[]} {[]}
","Living situation - household type and other related living situation information.","Living situation - household type and other related living situation information.","","eHN Guideline HDR (v1.1): A.2.5.3.3","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.livingSituation",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.livingSituation.houseType","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.livingSituation.houseType","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Type of home the patient lives in.","Type of home the patient lives in.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.livingSituation.houseType",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.livingSituation.homeAdaption","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.livingSituation.homeAdaption","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Home adaptions present in the home that have been made in the context of the illness or disability to make the functioning of the patient safer and more comfortable and to enable independent living. Multiple data elements could be provided.","Home adaptions present in the home that have been made in the context of the illness or disability to make the functioning of the patient safer and more comfortable and to enable independent living. Multiple data elements could be provided.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.livingSituation.homeAdaption",0,*,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.livingSituation.livingConditions","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.livingSituation.livingConditions","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Living conditions that affect the accessibility of the home or the stay in the home.","Living conditions that affect the accessibility of the home or the stay in the home.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.livingSituation.livingConditions",0,*,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation","","","",0,1,"","","","Base {[]} {[]}
","Family situation","Family situation","","eHN Guideline HDR (v1.1): A.2.5.3.4","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.comment","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.comment","","","",0,1,"","","","string {[]} {[]}
","Comment on the family situation.","Comment on the family situation.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.comment",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.familyComposition","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.familyComposition","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Family composition","The family composition describes the patient’s home situation and the form of cohabitation. A family can consist of one or more people.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.familyComposition",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.maritalStatus","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.maritalStatus","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Person’s marital status according to the terms and definition in the national civil code.","Person’s marital status according to the terms and definition in the national civil code.","","","","","","","","","",,"preferred","hl7:marital-status","","",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.maritalStatus",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.numberOfChildren","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.numberOfChildren","","","",0,1,"","","","Quantity {[]} {[]}
","Number of children","The number of children the patient has. Children in the context of this information model include step children, foster children, biological and adopted children.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.numberOfChildren",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.numberOfChildrenAtHome","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.numberOfChildrenAtHome","","","",0,1,"","","","Quantity {[]} {[]}
","Number of children living at home with the patient.","Number of children living at home with the patient.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.numberOfChildrenAtHome",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails","","","",0,*,"","","","Base {[]} {[]}
","Child details (age, co-living status and comment).","Child details (age, co-living status and comment).","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails",0,*,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails.livingAtHome","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails.livingAtHome","","","",0,1,"","","","boolean {[]} {[]}
","Living at home. An indication stating whether the child lives at home.","Living at home. An indication stating whether the child lives at home.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails.livingAtHome",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails.dateOfBirth","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails.dateOfBirth","","","",0,1,"","","","date {[]} {[]}
","Child’s date of birth.","Child’s date of birth.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails.dateOfBirth",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails.comment","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails.comment","","","",0,1,"","","","string {[]} {[]}
","A comment on the child's family situation.","A comment on the child's family situation.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails.comment",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.careResponsibility","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.careResponsibility","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Care responsibility. The activities the patient carries out to care for a dependent family member.","Care responsibility. The activities the patient carries out to care for a dependent family member.","","","","","","","","","",,"preferred","SNOMED CT","","",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.familySituation.careResponsibility",0,*,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.useOfSubstances","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.useOfSubstances","","","",0,1,"","","","Base {[]} {[]}
","Use of substances","Information about use and/or abuse of specific substances.","","eHN Guideline HDR (v1.1): A.2.5.4","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.useOfSubstances",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.useOfSubstances.narrative","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.useOfSubstances.narrative","","","",0,1,"","","","string {[]} {[]}
","Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided.","Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided.","","","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.useOfSubstances.narrative",0,1,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.useOfSubstances.alcoholUse","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.useOfSubstances.alcoholUse","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSSubstanceUse {[]} {[]}
","Alcohol consumption by the patient. Multiple records on alcohol use could be provided.","Alcohol consumption by the patient. Multiple records on alcohol use could be provided.","","eHN Guideline HDR (v1.1): A.2.5.4.1","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.useOfSubstances.alcoholUse",0,*,"",""
"EHDSDischargeReport","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.useOfSubstances.tobaccoUse","EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.useOfSubstances.tobaccoUse","","","",0,*,"","","","http://www.xt-ehr.eu/fhir/models/StructureDefinition/EHDSSubstanceUse {[]} {[]}
","Tobacco use","Represent smoking or tobacco habits. Multiple records on tobacco use could be provided.","","eHN Guideline HDR (v1.1): A.2.5.4.2","","","","","","","",,,,,"",,,,"EHDSDischargeReport.body.patientHistory.socialDeterminantsOfHealth.useOfSubstances.tobaccoUse",0,*,"",""
